id,rle_mask
d94be52713,75 27 175 28 276 28 376 29 477 29 577 30 678 30 778 31 878 32 978 33 1076 36 1173 40 1271 43 1370 45 1469 47 1567 50 1666 52 1764 55 1863 57 1962 59 2062 60 2162 61 2262 62 2362 63 2462 64 2562 65 2663 65 2763 66 2864 66 2964 67 3065 67 3165 68 3266 68 3366 69 3467 69 3567 70 3668 70 3769 70 3869 71 3970 71 4071 71 4172 71 4272 72 4373 72 4474 72 4575 72 4676 72 4777 72 4878 72 4978 73 5079 73 5180 73 5282 72 5383 72 5484 72 5586 71 5688 70 5792 67 5900 60 6006 54 6109 50 6211 43 6313 39 6416 23 6518 20 6619 17 6721 15 6822 14 6924 11 7026 9 7129 6
d952078a85,9795 2 9893 6 9994 6 10095 6 10197 5
d953b0b60b,5153 3 5253 7 5354 9 5455 10 5556 12 5657 13 5758 15 5859 17 5960 19 6061 21 6162 24 6263 26 6364 27 6465 29 6566 31 6667 33 6768 34 6869 35 6970 38 7071 40 7172 41 7273 42 7374 43 7475 44 7576 44 7677 45 7778 45 7879 46 7980 47 8081 48 8182 49 8283 50 8384 50 8485 50 8586 50 8687 50 8788 50 8889 50 8990 49 9091 48 9192 48 9293 48 9394 48 9495 48 9596 48 9697 49 9798 49 9899 50 10000 50 10101 50
d95ad63bb9,1 70 102 70 203 70 304 70 405 70 506 70 607 70 708 69 809 68 910 67 1011 66 1112 64 1213 63 1314 61 1415 60 1516 58 1617 55 1718 53 1819 51 1920 49 2021 48 2122 47 2223 46 2324 45 2425 44 2526 44 2627 43 2728 42 2829 41 2930 40 3031 39 3132 38 3233 37 3334 36 3435 35 3536 33 3637 32 3738 31 3839 30 3940 29 4041 28 4142 28 4243 27 4344 26 4445 26 4546 25 4647 25 4748 25 4849 25 4950 25 5051 25 5152 25 5253 25 5354 25 5455 25 5556 25 5657 25 5758 25 5859 25 5960 25 6061 25 6162 25 6263 25 6364 26 6465 26 6566 26 6667 26 6768 27 6869 26 6970 26 7071 26 7172 25 7273 24 7374 23 7475 22 7576 21 7677 20 7778 19 7879 17 7980 14 8081 13 8182 13 8283 13 8384 12 8485 12 8586 11 8687 10 8788 9 8889 7 8990 6 9091 5
d9692cf925,
d96a45425b,6813 6 6822 3 6907 22 7005 27 7104 30 7202 34 7300 37 7396 43 7491 49 7588 53 7684 58 7781 62 7880 63 7980 63 8081 61 8182 59 8283 56 8384 54 8485 51 8586 49 8687 46 8788 38 8889 36 8990 34 9091 32 9192 30 9293 29 9394 27 9495 24 9596 22 9697 20 9798 18 9899 17 10000 16 10101 15
d96c4efcda,3229 4 3328 6 3428 7 3528 8 3628 9 3729 9 3830 9 3931 9 4032 9 4133 9 4234 9 4334 10 4435 10 4537 9 4637 10 4738 10 4839 10 4939 11 5040 11 5141 11 5242 11 5342 12 5443 12 5544 12 5646 11 5748 10 5850 9 5953 7 6056 5
d96f1003cf,
d975321865,
d9764a65ae,
d978006aae,
d979a315ce,1 7269 7273 97 7374 95 7475 93 7576 91 7677 89 7778 88 7879 86 7980 85 8081 84 8182 83 8283 82 8384 82 8485 81 8586 80 8687 80 8788 80 8889 79 8990 79 9091 79 9192 79 9293 79 9394 79 9495 79 9596 78 9697 78 9798 78 9899 72 9974 2 10000 72 10101 72
d97e6ffda3,
d97f7b6b18,
d9827c66d5,1006 4 1104 8 1202 11 1299 15 1394 21 1488 28 1585 32 1682 36 1777 42 1874 46 1970 51 2068 54 2167 56 2267 57 2367 58 2468 58 2569 58 2670 58 2772 57 2875 55 2977 54 3080 52 3184 49 3287 47 3389 46 3491 45 3593 44 3694 44 3796 43 3897 43 3998 43 4099 43 4200 43 4300 44 4400 45 4500 46 4599 48 4699 49 4799 50 4899 51 4998 53 5097 55 5197 56 5297 57 5396 59 5496 60 5596 61 5696 62 5796 63 5896 64 5997 64 6099 63 6201 62 6302 62 6404 61 6507 59 6609 58 6710 58 6812 57 6914 56 7015 56 7115 57 7215 58 7316 58 7417 58 7518 58 7619 58 7720 58 7820 59 7921 59 8021 60 8121 61 8222 61 8322 62 8423 62 8524 62 8624 63 8725 63 8826 63 8927 63 9027 64 9128 64 9228 65 9327 67 9427 68 9528 68 9629 68 9730 68 9831 68 9932 68 10033 68 10134 68
d98293b5d2,70 32 170 33 271 33 372 33 473 33 574 33 675 33 776 33 877 33 978 33 1079 33 1180 33 1281 33 1382 33 1482 34 1583 34 1683 35 1784 35 1884 36 1985 36 2085 37 2186 37 2286 38 2387 38 2488 38 2588 39 2689 39 2790 39 2891 39 2992 39 3092 40 3193 40 3293 41 3394 41 3495 41 3595 42 3696 42 3797 42 3897 43 3998 43 4098 43 4199 42 4299 42 4400 42 4500 42 4600 43 4701 43 4801 45 4901 48 5001 50 5101 51 5201 52 5302 52 5402 53 5502 54 5602 55 5702 56 5803 56 5903 57 6003 58 6103 59 6204 59 6304 60 6404 61 6504 62 6604 63 6704 64 6804 65 6904 66 7004 67 7104 68 7205 68 7305 69 7405 70 7506 70 7606 71 7707 71 7807 72 7908 72 8008 73 8109 73 8210 73 8310 74 8411 74 8512 74 8612 75 8713 75 8813 76 8914 76 9014 77 9114 78 9215 78 9315 79 9415 80 9516 80 9617 80 9717 81 9818 81 9919 81 10020 81 10122 80
d98ee3cef9,8856 1 8876 10 8950 15 8968 21 9048 43 9146 46 9243 50 9342 52 9442 53 9541 55 9641 56 9742 56 9843 56 9944 56 10045 56 10146 56
d98ef8bb13,1814 3 1910 10 2004 17 2101 21 2199 24 2298 26 2397 28 2496 30 2594 33 2693 35 2793 36 2893 37 2993 38 3093 39 3193 40 3294 40 3394 41 3495 41 3596 41 3697 41 3797 42 3898 42 3999 42 4100 42 4201 42 4302 42 4403 42 4504 42 4605 42 4706 42 4807 42 4908 42 5008 43 5109 43 5211 42 5313 41 5415 40 5517 39 5619 38 5721 37 5824 35 5927 33 6030 31 6132 30 6235 28 6338 26 6440 25 6543 23 6645 22 6747 21 6849 20 6951 19 7053 18 7155 17 7256 17 7358 16 7459 16 7560 16 7662 15 7765 13 7867 12 7968 12 8070 11 8172 10 8274 9 8376 8 8478 7 8580 6 8682 5 8783 5 8885 4 8987 3
d98faddff6,2224 3 2324 6 2425 8 2526 9 2627 10 2728 11 2829 12 2930 13 3031 14 3132 15 3233 16 3334 17 3435 17 3536 18 3637 19 3738 20 3839 21 3940 22 4041 23 4142 24 4243 25 4344 26 4445 27 4546 28 4647 29 4748 30 4849 30 4950 31 5051 32 5152 33 5253 33 5354 34 5455 35 5556 36 5657 36 5758 38 5859 39 5960 40 6061 41 6162 43 6263 44 6364 45 6465 46 6566 47 6667 49 6768 50 6869 52 6970 54 7071 56 7172 59 7273 62 7374 69 7475 75 7576 78 7677 81 7778 83 7879 84 7980 85 8081 87 8182 88 8283 90 8384 91 8485 93 8586 96 8687 1515
d99216cfbb,1 52 102 53 203 54 304 55 405 56 506 58 608 59 710 59 812 61 916 60 1019 60 1123 58 1227 57 1330 56 1432 56 1534 56 1638 54 1742 51 1846 49 1950 46 2053 44 2156 43 2260 40 2363 38 2465 37 2567 36 2668 36 2770 35 2871 36 2972 36 3072 37 3173 36 3274 36 3375 36 3476 36 3576 37 3676 38 3777 38 3878 38 3978 39 4079 39 4179 40 4280 40 4381 40 4483 39 4584 39 4685 40 4786 40 4888 40 4989 41 5090 42 5192 41 5293 42 5394 43 5495 45 5550 1 5596 49 5649 8 5698 60 5799 60 5901 59 6003 58 6105 57 6206 57 6308 56 6409 56 6511 55 6613 54 6714 54 6816 53 6918 52 7019 52 7121 51 7223 50 7324 50 7426 49 7528 48 7629 48 7730 48 7831 48 7933 47 8034 47 8136 46 8237 46 8338 46 8440 45 8542 44 8643 44 8745 43 8847 42 8949 41 9051 40 9152 40 9253 40 9355 39 9456 39 9558 38 9659 38 9760 38 9861 38 9963 37 10064 37 10166 36
d9ab5529da,
d9aff0b72f,1 53 102 54 203 54 304 54 405 54 506 54 607 54 708 54 809 54 910 54 1011 54 1112 54 1213 54 1314 54 1415 54 1516 55 1617 55 1718 56 1819 56 1920 56 2021 56 2122 57 2223 57 2324 57 2425 58 2526 58 2627 59 2728 59 2829 59 2930 59 3031 60 3132 60 3233 60 3334 60 3435 60 3536 60 3637 60 3738 60 3839 60 3940 60 4041 60 4142 60 4243 60 4344 60 4445 60 4546 60 4647 60 4748 60 4849 59 4950 59 5051 60 5152 60 5253 60 5354 60 5455 60 5556 60 5657 60 5758 61 5859 61 5960 61 6061 61 6162 61 6263 61 6364 61 6465 61 6566 61 6667 61 6768 61 6869 61 6970 61 7071 60 7172 60 7273 60 7374 60 7475 60 7576 60 7677 59 7778 59 7879 59 7980 58 8081 58 8182 58 8283 57 8384 57 8485 57 8586 57 8687 57 8788 57 8890 56 8992 55 9094 54 9196 53 9299 51 9401 50 9502 50 9604 49 9707 46 9809 45 9910 43 10012 42 10114 40
d9bce92614,
d9c57ba98b,5 82 105 84 206 84 306 84 407 85 508 85 609 85 710 84 812 83 913 82 1014 81 1115 81 1217 79 1318 79 1419 79 1520 79 1621 79 1723 78 1824 77 1925 77 2026 77 2127 77 2227 79 2328 79 2429 79 2530 80 2630 81 2731 82 2832 83 2933 84 3035 84 3136 85 3237 86 3338 87 3440 87 3541 93 3642 95 3743 96 3844 96 3945 96 4046 96 4147 96 4248 96 4349 96 4449 97 4550 97 4651 97 4751 98 4852 98 4952 99 5052 402 5455 99 5556 98 5657 97 5758 95 5859 94 5960 94 6061 93 6162 92 6263 92 6364 91 6465 90 6566 90 6667 90 6768 89 6869 89 6970 88 7071 88 7172 88 7273 87 7374 87 7475 86 7576 86 7677 85 7778 84 7879 84 7980 83 8081 82 8182 82 8283 81 8384 81 8485 80 8586 79 8687 79 8788 78 8889 78 8990 78 9091 78 9192 79 9293 78 9394 78 9495 78 9596 78 9697 78 9798 78 9899 78 10001 76 10103 74
d9cf5a971f,
d9d49a1831,1511 5 1609 8 1708 10 1806 13 1905 15 2004 17 2103 19 2201 22 2299 25 2397 28 2495 31 2593 34 2691 37 2790 39 2888 42 2986 45 3084 48 3182 51 3271 4 3276 58 3359 76 3457 79 3555 82 3651 87 3747 92 3845 95 3942 6260
d9d75842cb,38 64 138 65 238 66 339 66 440 66 541 66 642 66 743 66 844 66 945 66 1046 66 1147 66 1248 66 1348 67 1449 67 1550 67 1651 67 1752 67 1852 68 1953 68 2054 68 2155 44 2204 19 2256 40 2305 19 2357 37 2407 18 2459 34 2508 18 2560 33 2609 18 2661 32 2711 17 2763 30 2812 17 2864 29 2914 16 2966 26 3015 16 3067 26 3116 16 3170 23 3218 15 3272 21 3320 14 3375 17 3421 14 3481 10 3523 13 3628 7 3731 4
d9d7c77e13,
d9d82b7c5a,
d9db7ad9d8,96 6 196 7 295 9 395 10 495 11 595 12 695 13 795 14 894 16 994 17 1094 18 1194 19 1294 20 1395 20 1496 20 1597 20 1699 19 1800 19 1902 18 2003 18 2105 17 2206 17 2307 17 2408 17 2509 17 2610 17 2711 17 2811 18 2911 19 3011 20 3111 21 3212 21 3312 22 3413 22 3513 23 3614 23 3714 24 3815 24 3916 24 4017 24 4117 25 4218 25 4319 25 4420 25 4521 25 4622 25 4723 25 4824 25 4926 24 5027 24 5128 24 5229 24 5330 24 5431 24 5532 24 5633 24 5734 24 5836 23 5937 23 6039 22 6141 21 6243 20 6345 19 6446 19 6548 18 6649 18 6751 17 6852 17 6954 16 7057 14 7159 13 7262 11 7365 9 7469 6 7572 4
d9dca6cf43,
d9e2dab380,
d9ef8f6403,
d9f21e185f,17 85 117 86 216 88 316 89 415 91 515 92 615 93 715 94 815 95 914 97 1014 98 1114 99 1215 99 1315 100 1416 8786
d9f9f7ba0d,72 30 172 31 273 31 374 31 474 32 575 32 676 32 777 32 879 31 980 31 1082 30 1183 30 1285 29 1386 29 1488 28 1590 27 1691 27 1793 26 1894 26 1996 25 2098 24 2200 23 2302 22 2404 21 2505 21 2607 20 2708 20 2810 19 2911 19 3013 18 3114 18 3215 18 3317 17 3418 17 3520 16 3621 16 3723 15 3824 15 3926 14 4027 14 4128 14 4229 14 4331 13 4432 13 4533 13 4634 13 4735 13 4836 13 4937 13 5038 13 5138 14 5239 14 5340 14 5441 14 5541 15 5642 15 5743 15 5844 15 5944 16 6045 16 6146 16 6247 16 6348 16 6449 16 6550 16 6651 16 6751 17 6852 17 6954 16 7055 16 7156 16 7257 16 7358 16 7460 15 7561 15 7663 14 7764 14 7867 10 7972 5
d9fc7d8aa6,1820 28 1920 40 2021 47 2122 57 2223 63 2324 71 2425 80 2526 88 2627 100 2728 7474
d9fe7e4fce,5148 2 5245 8 5343 11 5441 14 5540 16 5639 18 5738 20 5835 24 5933 27 6030 31 6128 34 6226 37 6325 39 6424 41 6523 43 6620 47 6717 51 6813 56 6909 61 7007 64 7104 68 7202 71 7300 74 7398 77 7496 80 7594 83 7692 86 7789 90 7887 93 7981 2221
da0338c297,1 98 102 98 203 98 304 98 405 98 506 98 607 97 708 96 809 95 910 95 1011 94 1112 94 1213 93 1314 93 1415 93 1516 93 1617 92 1718 92 1819 92 1920 92 2021 91 2122 91 2223 91 2324 91 2425 91 2526 90 2627 90 2728 90 2829 90 2930 90 3031 89 3132 89 3233 89 3334 89 3435 88 3536 88 3637 88 3738 87 3839 87 3940 87 4041 86 4142 86 4243 85 4344 85 4445 84 4546 84 4647 83 4748 82 4849 82 4950 81 5051 80 5152 79 5253 78 5354 78 5455 77 5556 77 5657 76 5758 74 5859 73 5960 73 6061 72 6162 71 6263 70 6364 70 6465 69 6567 67 6675 60 6777 58 6879 56 6980 55 7081 54 7182 53 7284 51 7385 50 7485 49 7586 48 7687 45 7789 39 7890 32 7991 31 8093 27 8195 24 8297 20 8400 14 8503 9
da07ac2a52,
da090efc50,
da0af9cbf9,
da0b7ec78b,1 55 102 55 203 55 304 55 405 55 506 55 607 54 708 54 809 54 910 54 1011 53 1112 53 1213 53 1314 53 1415 53 1516 53 1617 52 1718 52 1819 52 1920 52 2021 52 2122 51 2223 51 2324 51 2425 50 2526 50 2627 50 2728 50 2829 49 2930 49 3031 49 3132 49 3233 49 3334 48 3435 48 3536 48 3637 48 3738 49 3839 49 3940 50 4041 49 4142 49 4243 48 4344 48 4445 47 4546 47 4647 46 4748 46 4849 45 4950 44 5051 44 5152 44 5253 43 5354 43 5455 42 5556 42 5657 42 5758 41 5859 41 5960 41 6061 40 6162 40 6263 39 6364 39 6465 38 6566 38 6667 37 6768 37 6869 37 6970 36 7071 36 7172 35 7273 35 7374 34 7475 34 7576 33 7677 33 7778 32 7879 32 7980 31 8081 31 8182 30 8283 30 8384 30 8485 29 8586 29 8687 28 8788 28 8889 28 8990 28 9091 28 9192 28 9293 28 9394 28 9495 28 9596 29 9697 29 9798 29 9899 29 10000 29 10101 28
da0c1a83d9,
da1081e0ab,82 20 183 20 283 21 384 21 485 21 586 21 687 21 789 20 890 20 991 20 1092 20 1192 21 1293 21 1394 21 1495 21 1596 21 1697 21 1798 21 1899 21 2000 21 2101 21 2202 21 2303 21 2404 21 2505 21 2606 21 2707 21 2808 21 2909 21 3010 21 3111 21 3211 22 3312 22 3413 22 3514 22 3615 22 3717 21 3818 21 3919 21 4020 21 4121 21 4222 21 4323 21 4424 21 4525 21 4626 21 4727 21 4828 21 4929 21 5030 21 5131 21 5232 21 5333 21 5434 21 5535 21 5636 21 5737 21 5838 21 5939 21 6040 21 6141 21 6242 21 6343 21 6444 21 6545 21 6646 21 6748 20 6849 20 6951 19 7052 19 7154 18 7256 17 7358 16 7459 16 7561 15 7662 15 7763 15 7865 14 7966 14 8067 14 8169 13 8270 13 8371 13 8473 12 8574 12 8675 12 8777 11 8878 11 8980 10 9081 10 9183 9 9284 9 9385 9 9486 9 9588 8 9689 8 9790 8 9891 8 9993 7 10094 7 10196 6
da116eb67e,
da1577ebcd,80 22 180 23 281 23 381 24 482 24 582 25 683 25 782 27 881 29 980 31 1080 32 1179 34 1278 36 1377 38 1476 40 1576 41 1676 42 1775 44 1875 45 1975 46 2075 47 2174 49 2274 50 2374 51 2474 52 2574 53 2674 54 2774 55 2873 57 2973 58 3073 59 3172 61 3272 62 3371 64 3471 65 3570 67 3670 68 3769 70 3868 72 3968 73 4068 74 4168 75 4268 76 4368 77 4468 78 4568 79 4668 80 4769 80 4869 81 4969 82 5069 83 5169 84 5269 85 5370 85 5470 86 5570 87 5670 88 5769 90 5869 91 5968 93 6067 95 6166 97 6265 99 6365 3837
da1b14541c,
da23d83a71,
da28696786,1 92 102 93 203 93 304 92 399 1 405 92 500 1 506 92 607 92 708 92 809 92 910 92 1011 92 1112 92 1213 92 1314 92 1415 92 1516 92 1617 92 1718 92 1819 91 1920 90 2021 90 2122 89 2223 88 2324 87 2425 86 2526 85 2627 85 2728 85 2829 84 2930 84 3031 84 3132 84 3233 83 3334 83 3435 83 3536 83 3637 83 3738 83 3839 83 3940 83 4041 83 4142 83 4243 83 4344 83 4445 83 4546 83 4647 83 4748 83 4849 84 4950 84 5051 84 5152 85 5253 86 5354 86 5455 86 5556 87 5657 88 5758 88 5859 89 5960 90 6061 90 6162 91 6263 91 6364 91 6465 91 6566 91 6667 91 6768 91 6869 90 6970 90 7071 89 7172 89 7273 89 7374 88 7475 88 7576 88 7677 88 7778 89 7879 89 7980 90 8081 90 8182 90 8283 90 8384 90 8485 90 8586 90 8687 90 8788 90 8889 91 8990 91 9091 91 9192 91 9293 91 9394 91 9495 91 9596 91 9697 91 9798 91 9899 91 10000 91 10101 91
da2f5777db,1612 4 1711 7 1808 11 1903 17 1995 26 2092 30 2189 34 2288 36 2387 38 2487 39 2587 40 2687 41 2786 43 2886 44 2984 47 3084 48 3183 50 3283 51 3384 51 3485 51 3586 51 3687 51 3788 51 3889 51 3990 51 4092 50 4194 49 4295 49 4397 48 4499 47 4601 46 4702 46 4804 45 4905 45 5007 44 5108 44 5210 43 5311 43 5413 42 5515 41 5617 40 5720 38 5823 36 5926 34 6029 32 6132 30 6234 29 6336 28 6438 27 6540 26 6642 25 6744 24 6847 22 6949 21 7051 20 7154 18 7256 17 7358 16 7462 13 7565 11 7668 9 7771 7 7874 5
da322f4911,
da324cbdde,
da33eff7ae,
da38b07bb1,80 22 180 23 281 23 382 23 484 22 585 22 687 21 789 20 890 20 992 19 1093 19 1195 18 1296 18 1398 17 1499 17 1601 16 1702 16 1804 15 1905 15 2007 14 2108 14 2210 13 2311 13 2413 12 2515 11 2616 11 2718 10 2819 10 2920 10 3022 9 3123 9 3224 9 3325 9 3426 9 3528 8 3629 8 3730 8 3831 8 3932 8 4033 8 4134 8 4235 8 4337 7 4438 7 4539 7 4640 7 4741 7 4842 7 4943 7 5044 7 5145 7 5246 7 5348 6 5449 6 5550 6 5652 5 5753 5 5855 4 5957 3
da3b6be1d5,3206 2 3302 14 3402 17 3502 22 3602 25 3700 29 3749 8 3799 32 3845 20 3869 5 3876 6 3899 37 3945 42 3998 41 4042 49 4096 45 4142 6060
da3e6f8513,1 84 102 85 203 86 304 87 405 89 506 90 607 92 708 94 809 97 910 99 1011 8382 9394 99 9495 98 9596 98 9697 97 9798 97 9899 96 10000 96 10101 95
da4016987e,
da41e9ed21,
da459db8b7,1 5454 5456 100 5557 100 5658 100 5760 99 5863 97 5964 97 6066 96 6168 95 6270 94 6371 94 6473 93 6575 92 6677 91 6778 91 6880 90 6981 90 7083 89 7184 89 7286 88 7388 87 7490 86 7592 85 7695 83 7798 81 7900 80 8001 80 8103 79 8204 79 8305 79 8406 79 8508 78 8609 78 8710 78 8812 77 8914 76 9015 76 9117 75 9218 75 9320 74 9421 74 9523 73 9624 73 9726 72 9827 72 9929 71 10031 70 10133 69
da4679232d,3635 2 3734 4 3833 6 3933 7 4032 9 4132 10 4231 12 4330 14 4430 15 4529 17 4628 19 4727 21 4827 22 4926 24 5025 26 5124 28 5224 29 5323 31 5422 33 5522 34 5621 36 5721 37 5819 40 5919 41 6018 43 6116 46 6214 49 6313 51 6412 53 6512 54 6611 56 6710 58 6809 60 6909 61 7008 63 7107 65 7206 67 7306 68 7404 71 7504 72 7602 75 7700 78 7798 81 7897 83 7995 86 8094 88 8193 90 8292 92 8391 94 8491 95 8590 97 8690 98 8789 1413
da4a6183cb,4139 3 4238 5 4336 8 4435 10 4535 11 4633 14 4732 16 4832 17 4932 18 5032 19 5131 21 5230 23 5330 24 5431 24 5531 25 5633 24 5734 24 5836 23 5938 22 6041 20 6143 19 6246 17 6349 15 6452 13 6558 8 6661 6
da4e06f9b5,1 1111 1113 100 1217 97 1319 96 1421 95 1523 94 1625 93 1727 92 1829 91 1933 88 2036 86 2138 85 2240 84 2342 83 2445 81 2548 79 2653 75 2757 72 2861 69 2964 67 3067 65 3169 64 3272 62 3375 60 3478 58 3580 57 3681 57 3782 57 3883 57 3985 56 4087 55 4189 54 4291 53 4392 53 4494 52 4596 51 4698 50 4800 49 4902 48 5003 48 5104 48 5204 49 5305 49 5405 50 5506 50 5606 51 5706 52 5807 52 5907 53 6006 55 6106 56 6206 57 6306 58 6407 58 6507 59 6607 60 6708 60 6808 61 6909 61 7009 62 7110 62 7211 62 7311 63 7412 63 7513 63 7613 64 7714 64 7815 64 7916 64 8017 64 8117 65 8217 66 8317 67 8417 68 8517 69 8617 70 8717 71 8817 72 8917 73 9017 74 9118 74 9219 74 9320 74 9422 73 9523 73 9624 73 9726 72 9828 71 9930 70 10031 70 10133 69
da5209aa13,
da56ed9d56,35 67 135 68 236 68 341 64 443 63 547 60 653 55 756 53 862 48 968 43 1073 39 1177 36 1285 29 1397 18 1501 15 1607 9 1712 3 4678 23 4742 1 4745 3 4774 32 4816 4 4824 3 4841 8 4870 39 4913 22 4940 10 4968 83 5053 7 5068 94 5167 5035
da575a0444,
da5a43625d,
da5b430ecd,1 4646 4648 100 4753 96 4858 92 4960 91 5063 89 5166 87 5268 86 5370 85 5472 84 5575 82 5678 80 5780 79 5882 78 5984 77 6087 75 6190 73 6293 71 6398 67 6515 51 6619 48 6721 47 6824 45 6926 44 7029 42 7131 41 7234 39 7337 37 7439 36 7541 35 7643 34 7745 33 7847 32 7948 32 8050 31 8151 31 8253 30 8355 29 8458 27 8561 25 8664 23 8767 21 8870 19 8973 17 9075 16 9177 15 9279 14 9381 13 9483 12 9585 11 9686 11 9788 10 9889 10 9991 9 10092 9 10194 8
da63fc9668,1619 7 1718 24 1819 42 1867 5 1920 61 2021 75 2122 82 2223 87 2324 7878
da65890bbb,1 1816 1819 91 1920 87 2021 84 2122 80 2223 77 2324 75 2425 72 2526 69 2627 67 2728 64 2829 61 2930 57 3035 3 3040 44 3137 2 3141 41 3244 36 3346 32 3449 26 3553 18 3659 3
da679a7f9b,1 808 810 100 919 92 1024 88 1128 85 1232 82 1336 79 1439 77 1542 75 1645 73 1747 72 1850 70 1953 68 2057 65 2160 63 2265 59 2368 57 2472 54 2575 52 2678 50 2781 48 2883 47 2986 45 3088 44 3191 42 3295 39 3397 38 3500 36 3602 35 3705 33 3807 32 3911 29 4014 27 4118 24 4220 23 4323 21 4426 19 4528 18 4630 17 4732 16 4835 14 4941 9 5045 6 5148 4
da6d3b141e,5042 9 5132 20 5229 24 5327 27 5426 29 5526 30 5626 31 5726 32 5826 33 5926 34 6025 36 6124 38 6223 40 6322 42 6418 47 6515 51 6615 52 6715 53 6815 54 6916 54 7017 54 7118 54 7219 54 7320 54 7422 53 7523 53 7625 52 7728 50 7832 47 7936 44 8039 42 8145 37 8249 34 8354 30 8459 26 8565 21 8674 13
da6ddf9739,35 67 136 67 237 67 338 67 439 67 541 66 642 66 743 66 844 66 945 66 1046 66 1147 66 1248 66 1350 65 1451 65 1552 65 1653 65 1754 65 1855 65 1957 64 2058 64 2160 63 2261 63 2363 62 2465 61 2567 60 2669 59 2771 58 2874 56 2977 54 3081 51 3185 48 3289 45 3394 41 3499 37 3625 12 3728 10 3832 7
da7076f6d4,7 95 108 95 208 96 309 96 409 97 509 98 608 9594
da720e8d17,2115 7 2212 11 2309 15 2403 22 2497 29 2594 33 2691 37 2786 43 2882 48 2979 52 3076 56 3172 61 3268 66 3366 69 3463 73 3560 77 3656 82 3750 89 3847 93 3944 5046 8991 100 9095 97 9208 85 9316 78 9422 73 9531 65 9643 54 9753 45 9867 32 9976 13 9993 6
da72305266,
da723a31d3,
da73799b4c,79 23 179 24 280 24 380 25 481 25 582 25 683 25 784 25 884 26 985 26 1086 26 1187 26 1287 27 1388 27 1488 28 1588 29 1688 30 1788 31 1888 32 1987 34 2087 35 2186 37 2286 38 2385 40 2485 41 2584 43 2683 45 2783 46 2882 48 2982 49 3082 50 3181 52 3281 53 3381 54 3481 55 3581 56 3681 57 3781 58 3881 59 3982 59 4082 60 4183 60 4284 60 4384 61 4486 60 4587 60 4688 60 4789 60 4891 59 4993 58 5094 58 5196 57 5298 56 5399 56 5501 55 5602 55 5705 53 5807 52 5910 50 6013 48 6116 46 6219 44 6322 42 6425 40 6530 36 6634 33 6739 29 6844 25 6949 21 7058 13 7168 4
da75372c30,
da7658f446,
da7c022d60,3533 2 3630 7 3727 11 3825 14 3925 15 4024 17 4123 19 4223 20 4323 21 4423 22 4523 23 4623 24 4723 25 4823 26 4924 26 5024 27 5124 28 5225 28 5325 29 5426 29 5526 30 5627 30 5728 30 5828 31 5929 31 6029 32 6130 32 6231 32 6331 33 6431 34 6532 34 6631 36 6732 36 6832 37 6932 38 7032 39 7132 40 7232 41 7332 42 7432 43 7532 44 7632 45 7732 46 7833 46 7933 47 8033 48 8133 49 8233 50 8333 51 8433 52 8534 52 8634 53 8735 53 8835 54 8935 55 9036 55 9136 56 9236 57 9336 58 9436 59 9536 60 9637 60 9737 61 9838 61 9938 62 10039 62 10141 61
da7c1dfeca,
da7da78656,2318 2 2412 12 2510 16 2610 17 2711 17 2811 18 2912 18 3013 18 3114 18 3214 19 3316 18 3417 18 3517 19 3617 20 3716 22 3814 25 3912 28 4010 31 4105 37 4195 48 4294 50 4393 52 4493 53 4593 54 4695 53 4796 53 4898 52 5000 51 5102 50 5205 48 5308 46 5411 44 5515 41 5619 38 5725 33 5830 29 5933 27 6036 25 6139 23 6242 21 6344 20 6446 19 6548 18 6650 17 6751 17 6853 16 6955 15 7057 14 7159 13 7261 12 7364 10 7467 8 7570 6 7673 4
da85c5ae62,
da8c2994e7,1 706 708 98 809 61 873 3 890 13 904 1 910 43 1011 19 1112 11
da8f12fb9e,
da90bb6570,85 17 186 17 287 17 388 17 489 17 591 16 694 14 796 13 899 11 1001 10 1104 8 1206 7 1308 6 1410 5 8281 2 8381 3 8482 3 8582 4 8682 5 8783 5 8883 6 8984 6 9085 6 9186 6 9287 6 9388 6 9489 6 9591 3
da90e6e56f,9 93 110 93 211 93 312 93 413 93 514 93 615 93 716 93 817 93 918 93 1019 93 1120 93 1221 93 1321 94 1422 94 1523 94 1624 94 1726 93 1827 93 1928 93 2029 93 2130 93 2231 93 2332 93 2433 93 2534 93 2635 93 2736 93 2837 93 2938 93 3039 93 3140 93 3241 93 3342 93 3443 93 3544 93 3645 93 3746 93 3848 92 3949 92 4050 92 4151 92 4252 92 4353 92 4454 92 4555 92 4656 92 4757 92 4858 92 4959 92 5060 92 5161 92 5262 92 5363 92 5464 92 5565 92 5666 92 5767 92 5868 92 5970 91 6071 91 6172 91 6273 91 6375 90 6476 90 6577 90 6678 90 6779 90 6881 89 6982 89 7083 89 7184 89 7286 88 7387 88 7488 88 7590 87 7691 87 7792 87 7893 87 7994 87 8095 87 8197 86 8298 86 8399 86 8500 86 8602 85 8703 85 8804 85 8905 85 9005 86 9106 86 9207 86 9308 86 9409 86 9510 86 9611 86 9712 86 9813 86 9915 85 10016 85 10118 84
da98867337,
da9d8425cf,
